0,12792
1,13271
2,8746
3,11037
4,14232
5,12792
6,14954
7,15477
8,13860
9,15477
10,15477
11,13860
12,15752
13,15965
14,14465
15,15965
16,15965
17,14465
18,15965
19,15965
20,14465
21,16296
22,16467
23,15477
24,16467
25,16467
26,15477
27,16467
28,16467
29,15477
30,16467
31,16467
32,15477
33,16524
34,16563
35,15846
36,16563
37,16563
38,15846
39,16563
40,16563
41,15846
42,16594
43,16613
44,16155
45,16613
46,16613
47,16155
48,16613
49,16613
50,16155
51,16627
52,16630
53,16310
